CustomerID,Age,Gender,Location,Annual_Income,Purchase_Frequency,Avg_Order_Value,Total_Annual_Spend,Top_Category,Preferred_Channel,Days_Since_Last_Purchase,Returns_Count,Satisfaction_Score,Loyalty_Score
CUST05376,46,Female,San Diego,81432,17,42.87,728.79,Automotive,Mobile App,1,3,3.5,5.7
CUST05377,18,Non-binary,Los Angeles,57431,9,54.94,494.46,Health,Online,27,1,4.5,4.0
CUST05378,42,Male,San Jose,59213,12,33.68,404.16,Groceries,Online,43,1,3.8,4.4
CUST05379,36,Male,New York,69198,15,39.26,588.9,Books,In-Store,38,1,3.7,5.1
CUST05380,47,Female,Dallas,32154,10,37.32,373.2,Home & Garden,Online,56,2,3.6,4.0
CUST05381,30,Female,Chicago,112406,9,14.57,131.13,Home & Garden,In-Store,42,1,3.7,3.8
CUST05382,57,Non-binary,Phoenix,73008,6,93.2,559.2,Automotive,Online,2,2,3.6,3.7
CUST05383,18,Male,San Diego,58086,10,51.17,511.7,Electronics,In-Store,13,0,3.5,4.3
CUST05384,52,Male,San Jose,47449,9,43.23,389.07,Automotive,Online,116,1,3.6,3.4
CUST05385,24,Male,Chicago,62902,17,45.53,774.01,Groceries,In-Store,17,2,4.0,5.6
CUST05386,22,Male,Los Angeles,54808,14,166.64,2332.96,Groceries,Online,7,3,3.1,5.8
CUST05387,31,Female,Chicago,42167,11,113.37,1247.07,Electronics,Online,19,1,3.5,4.8
CUST05388,20,Male,Houston,92540,9,52.28,470.52,Home & Garden,Online,14,3,2.4,4.1
CUST05389,28,Male,Dallas,20000,12,62.21,746.52,Automotive,Online,10,1,4.3,4.8
CUST05390,31,Female,San Antonio,223816,9,47.75,429.75,Toys,Online,18,1,4.0,4.1
CUST05391,56,Male,New York,32956,5,51.74,258.7,Electronics,In-Store,45,0,3.9,3.1
CUST05392,38,Female,San Jose,20000,10,30.62,306.2,Clothing,Online,6,0,3.8,4.3
CUST05393,62,Male,New York,56325,12,64.46,773.52,Electronics,In-Store,12,0,4.3,4.8
CUST05394,24,Female,Los Angeles,32999,8,114.8,918.4,Books,In-Store,12,2,3.0,4.1
CUST05395,45,Female,Chicago,61751,13,182.14,2367.82,Home & Garden,Online,9,1,3.7,5.6
CUST05396,28,Female,San Diego,44148,10,48.98,489.8,Health,In-Store,26,1,3.7,4.2
CUST05397,28,Female,San Jose,28870,16,88.19,1411.04,Toys,In-Store,3,0,3.6,5.8
CUST05398,29,Female,San Antonio,36802,13,71.14,924.82,Electronics,In-Store,15,2,4.6,5.0
CUST05399,39,Female,Phoenix,50765,11,64.5,709.5,Automotive,Mobile App,23,4,3.1,4.5
CUST05400,32,Female,Dallas,47557,6,29.57,177.42,Books,Online,36,0,3.4,3.3
CUST05401,41,Male,Houston,24515,10,202.19,2021.9,Electronics,Online,4,0,4.4,5.0
CUST05402,48,Female,San Jose,40785,9,173.85,1564.65,Automotive,Online,123,1,3.6,3.9
CUST05403,38,Male,San Antonio,116256,11,66.78,734.58,Clothing,Mobile App,110,2,4.4,4.0
CUST05404,28,Female,Houston,46643,12,78.52,942.24,Toys,Online,14,0,4.6,4.8
CUST05405,49,Male,Los Angeles,84196,15,28.49,427.35,Beauty,Online,14,5,4.5,5.1
CUST05406,32,Female,Philadelphia,30778,16,66.22,1059.52,Sports,Online,63,1,4.1,5.3
CUST05407,48,Male,San Jose,41481,10,108.56,1085.6,Sports,Online,6,1,3.8,4.6
CUST05408,18,Male,Phoenix,110506,11,53.46,588.06,Electronics,Online,1,2,2.3,4.6
CUST05409,38,Male,Houston,32621,18,50.21,903.78,Sports,Online,74,2,4.1,5.5
CUST05410,38,Male,Philadelphia,33016,14,173.19,2424.66,Books,Mobile App,36,1,3.9,5.7
CUST05411,41,Female,Phoenix,133547,13,41.24,536.12,Sports,In-Store,26,0,3.2,4.8
CUST05412,32,Female,San Antonio,85061,12,38.99,467.88,Books,Online,5,1,4.3,4.7
CUST05413,20,Female,Los Angeles,131771,10,114.54,1145.4,Electronics,In-Store,2,0,3.8,4.6
CUST05414,23,Male,New York,40631,15,38.61,579.15,Groceries,In-Store,6,2,3.1,5.3
CUST05415,20,Female,Los Angeles,27423,15,48.83,732.45,Automotive,Online,22,0,3.1,5.2
CUST05416,59,Male,Houston,20000,12,30.14,361.68,Automotive,Online,1,0,4.8,4.7
CUST05417,43,Female,Phoenix,78062,15,27.78,416.7,Electronics,Online,76,1,4.3,4.7
CUST05418,44,Female,Chicago,36582,9,163.26,1469.34,Electronics,In-Store,21,3,3.2,4.5
CUST05419,25,Female,Los Angeles,79801,7,65.79,460.53,Toys,Online,5,0,3.9,3.8
CUST05420,42,Male,Chicago,80444,13,20.56,267.28,Toys,Online,15,1,3.5,4.7
CUST05421,37,Female,Houston,20000,11,46.4,510.4,Books,Online,19,2,4.1,4.4
CUST05422,32,Female,Houston,43234,14,197.71,2767.94,Beauty,Mobile App,47,1,4.0,5.8
CUST05423,33,Male,Phoenix,87200,16,65.03,1040.48,Clothing,Online,4,3,4.1,5.6
CUST05424,52,Male,Dallas,56988,7,65.81,460.67,Groceries,In-Store,62,2,3.4,3.4
CUST05425,44,Male,Dallas,117729,16,92.6,1481.6,Clothing,In-Store,3,4,2.9,5.8
CUST05426,63,Female,Chicago,37583,9,44.74,402.66,Beauty,Online,9,1,4.2,4.1
CUST05427,31,Male,San Antonio,21430,11,181.41,1995.51,Clothing,Mobile App,5,2,3.1,5.2
CUST05428,38,Male,San Jose,28799,11,77.01,847.11,Groceries,Online,14,1,4.2,4.6
CUST05429,32,Male,San Antonio,66895,9,162.06,1458.54,Electronics,Online,1,0,4.5,4.6
CUST05430,47,Male,Houston,58288,14,312.15,4370.1,Automotive,Online,3,2,3.8,6.7
CUST05431,55,Male,Los Angeles,102648,12,46.2,554.4,Groceries,Online,4,0,4.0,4.7
CUST05432,49,Female,San Jose,144373,15,27.96,419.4,Books,Online,33,0,4.0,5.0
CUST05433,22,Male,New York,41282,15,38.67,580.05,Sports,Mobile App,26,1,4.1,5.1
CUST05434,30,Female,New York,42511,14,53.09,743.26,Toys,In-Store,17,0,3.9,5.1
CUST05435,40,Male,Philadelphia,36267,6,48.22,289.32,Home & Garden,Mobile App,45,0,4.0,3.3
CUST05436,47,Female,Phoenix,53544,9,19.64,176.76,Sports,Online,42,3,2.4,3.8
CUST05437,54,Male,Phoenix,40008,9,310.35,2793.15,Groceries,Mobile App,8,2,3.6,5.1
CUST05438,60,Non-binary,San Antonio,36415,17,33.6,571.2,Home & Garden,Mobile App,11,4,3.7,5.6
CUST05439,49,Male,New York,41921,17,113.89,1936.13,Clothing,In-Store,17,6,2.8,6.1
CUST05440,43,Male,New York,48271,13,527.88,6862.44,Beauty,Online,30,2,3.8,7.4
CUST05441,32,Female,Houston,21486,9,30.68,276.12,Sports,Online,22,1,3.9,4.0
CUST05442,30,Male,Houston,33624,12,97.49,1169.88,Beauty,In-Store,45,0,3.8,4.7
CUST05443,42,Male,San Diego,20000,11,36.54,401.94,Books,In-Store,65,4,2.7,4.1
CUST05444,46,Male,Philadelphia,56990,5,84.53,422.65,Clothing,In-Store,69,1,3.4,3.0
CUST05445,28,Male,San Diego,37545,8,189.99,1519.92,Groceries,Online,104,1,3.7,3.8
CUST05446,37,Non-binary,Dallas,31051,15,44.66,669.9,Books,Mobile App,12,2,3.8,5.3
CUST05447,60,Female,San Antonio,51235,10,25.65,256.5,Beauty,Mobile App,19,1,3.3,4.2
CUST05448,46,Female,Chicago,22823,11,117.36,1290.96,Groceries,Online,72,1,4.3,4.4
CUST05449,32,Male,San Jose,71669,14,139.21,1948.94,Toys,Mobile App,20,2,3.9,5.6
CUST05450,45,Male,Dallas,42978,13,24.79,322.27,Toys,In-Store,2,1,4.4,4.8
CUST05451,18,Female,San Jose,38029,12,46.68,560.16,Sports,Online,19,1,3.3,4.6
CUST05452,26,Female,Chicago,36322,16,67.61,1081.76,Health,Online,36,2,4.7,5.5
CUST05453,32,Male,New York,37662,12,36.3,435.6,Electronics,Online,2,2,4.0,4.7
CUST05454,54,Female,Dallas,34123,14,33.82,473.48,Sports,In-Store,36,1,3.7,4.8
CUST05455,34,Female,Phoenix,108334,7,108.56,759.92,Groceries,Online,4,3,2.1,3.9
CUST05456,33,Male,Phoenix,27931,18,418.76,7537.68,Home & Garden,Online,4,2,3.4,8.8
CUST05457,26,Male,San Antonio,59519,14,48.42,677.88,Books,In-Store,1,4,3.3,5.2
CUST05458,42,Female,Chicago,72283,13,53.42,694.46,Clothing,Online,3,1,3.6,5.0
CUST05459,52,Female,Phoenix,97954,18,127.02,2286.36,Health,In-Store,77,0,3.8,6.1
CUST05460,22,Male,Philadelphia,71619,14,51.32,718.48,Sports,In-Store,4,4,4.2,5.2
CUST05461,40,Male,San Antonio,41840,12,33.74,404.88,Sports,Mobile App,80,0,2.9,4.2
CUST05462,40,Female,Los Angeles,84450,12,222.61,2671.32,Clothing,Online,4,1,3.2,5.6
CUST05463,45,Female,San Diego,55522,8,32.43,259.44,Home & Garden,In-Store,57,0,5.0,3.6
CUST05464,18,Male,Chicago,79334,10,43.29,432.9,Toys,Online,35,0,4.5,4.1
CUST05465,29,Female,San Antonio,80445,11,100.71,1107.81,Home & Garden,Online,27,2,4.1,4.6
CUST05466,42,Male,San Jose,69746,13,58.67,762.71,Sports,In-Store,42,4,2.8,4.8
CUST05467,36,Female,Chicago,23008,16,156.0,2496.0,Clothing,In-Store,23,4,3.1,6.1
CUST05468,51,Male,San Antonio,36602,18,77.64,1397.52,Automotive,Online,46,4,2.4,5.9
CUST05469,52,Male,Phoenix,33451,11,70.1,771.1,Electronics,Online,7,1,4.1,4.6
CUST05470,18,Male,Los Angeles,74759,18,46.13,830.34,Electronics,Online,6,3,2.6,5.9
CUST05471,36,Male,Philadelphia,23777,12,25.85,310.2,Sports,Online,44,1,3.4,4.4
CUST05472,31,Female,Los Angeles,31001,11,47.27,519.97,Groceries,Online,26,1,3.4,4.4
CUST05473,31,Male,San Antonio,83259,11,20.92,230.12,Electronics,Online,195,1,3.7,3.2
CUST05474,40,Female,Dallas,80975,8,32.27,258.16,Books,Online,22,0,3.8,3.8
CUST05475,23,Female,San Diego,40913,13,121.28,1576.64,Groceries,Online,15,1,3.7,5.3
CUST05476,45,Female,Dallas,53355,10,37.12,371.2,Books,Online,109,1,3.9,3.6
CUST05477,24,Male,Chicago,21612,10,26.67,266.7,Electronics,Mobile App,14,1,3.2,4.2
CUST05478,43,Male,San Jose,42587,12,108.9,1306.8,Toys,In-Store,18,2,4.3,5.0
CUST05479,20,Female,San Jose,24346,9,14.88,133.92,Electronics,Online,7,0,5.0,4.0
CUST05480,32,Female,New York,31041,11,40.04,440.44,Electronics,Online,4,2,3.9,4.5
CUST05481,35,Female,San Diego,59583,18,51.69,930.42,Clothing,Online,56,1,4.1,5.6
CUST05482,33,Female,San Diego,89004,15,34.58,518.7,Clothing,In-Store,67,1,4.5,4.8
CUST05483,39,Male,Dallas,44271,16,35.12,561.92,Books,Online,19,1,3.5,5.3
CUST05484,20,Female,San Antonio,78380,11,266.34,2929.74,Groceries,In-Store,50,1,3.6,5.3
CUST05485,40,Female,San Jose,80380,12,25.94,311.28,Electronics,In-Store,2,3,3.1,4.6
CUST05486,43,Male,San Jose,57588,12,79.04,948.48,Sports,Mobile App,43,1,4.4,4.7
CUST05487,31,Female,Dallas,31219,10,38.97,389.7,Beauty,Mobile App,17,1,3.9,4.2
CUST05488,36,Female,Los Angeles,38612,12,66.73,800.76,Clothing,Online,19,1,4.3,4.7
CUST05489,23,Male,Houston,67714,7,46.87,328.09,Beauty,In-Store,77,1,3.8,3.3
CUST05490,23,Female,New York,53538,10,33.57,335.7,Toys,Mobile App,156,2,4.4,3.3
CUST05491,25,Female,San Diego,22509,16,61.25,980.0,Automotive,In-Store,17,8,3.5,5.5
CUST05492,54,Male,San Diego,77335,11,119.62,1315.82,Health,In-Store,24,3,2.8,4.8
CUST05493,41,Female,San Diego,73499,10,75.72,757.2,Clothing,Mobile App,51,1,3.8,4.2
CUST05494,39,Male,New York,31344,12,13.69,164.28,Automotive,In-Store,1,1,4.3,4.6
CUST05495,32,Male,San Jose,60947,8,93.05,744.4,Toys,Mobile App,102,0,4.1,3.5
CUST05496,41,Male,Houston,92391,14,84.54,1183.56,Health,Mobile App,49,0,4.5,5.1
CUST05497,44,Female,San Antonio,37352,8,158.19,1265.52,Sports,Online,50,0,4.6,4.0
CUST05498,49,Female,Dallas,58451,17,26.58,451.86,Home & Garden,Online,12,3,4.8,5.5
CUST05499,40,Female,New York,124154,7,50.82,355.74,Toys,Mobile App,80,1,4.0,3.3
CUST05500,29,Female,Los Angeles,44547,15,48.67,730.05,Electronics,Online,6,2,3.5,5.3
CUST05501,27,Male,New York,100257,11,36.32,399.52,Automotive,Online,33,1,4.5,4.3
CUST05502,43,Male,Dallas,132140,11,24.54,269.94,Electronics,Online,18,0,4.4,4.3
CUST05503,35,Female,Phoenix,52258,7,70.77,495.39,Home & Garden,In-Store,39,2,3.0,3.6
CUST05504,25,Male,San Antonio,184200,12,52.46,629.52,Groceries,Online,42,3,3.1,4.5
CUST05505,42,Female,San Antonio,49373,14,48.13,673.82,Health,Online,12,3,3.3,5.1
CUST05506,30,Non-binary,San Jose,38781,17,86.87,1476.79,Books,In-Store,5,1,4.3,6.0
CUST05507,49,Female,Phoenix,50346,7,95.78,670.46,Books,In-Store,22,0,3.7,3.8
CUST05508,47,Male,San Diego,67439,12,182.55,2190.6,Beauty,Online,32,2,4.3,5.3
CUST05509,20,Female,Los Angeles,30939,18,31.51,567.18,Home & Garden,In-Store,69,2,4.1,5.4
CUST05510,57,Non-binary,Philadelphia,55956,13,236.24,3071.12,Groceries,Online,64,0,3.9,5.6
CUST05511,41,Male,Los Angeles,33755,11,81.39,895.29,Books,Mobile App,14,4,2.6,4.6
CUST05512,29,Female,San Antonio,41262,9,29.07,261.63,Clothing,Online,51,1,3.3,3.8
CUST05513,29,Female,Houston,52410,14,33.75,472.5,Home & Garden,Online,16,2,3.2,5.0
CUST05514,33,Non-binary,Dallas,26143,8,35.09,280.72,Sports,Mobile App,1,2,3.8,3.9
CUST05515,35,Male,Houston,34104,10,95.76,957.6,Clothing,In-Store,1,1,3.5,4.6
CUST05516,59,Female,San Jose,114502,14,11.66,163.24,Groceries,Online,8,3,4.1,4.9
CUST05517,44,Female,Dallas,21919,17,184.26,3132.42,Clothing,Online,4,2,3.1,6.7
CUST05518,30,Male,Los Angeles,80762,12,89.78,1077.36,Books,In-Store,49,1,4.0,4.7
CUST05519,32,Female,New York,49773,9,42.76,384.84,Beauty,Mobile App,2,1,3.6,4.1
CUST05520,35,Male,Los Angeles,20000,9,21.63,194.67,Beauty,Mobile App,100,0,2.9,3.4
CUST05521,19,Male,Philadelphia,84553,7,17.42,121.94,Automotive,Mobile App,75,1,3.2,3.2
CUST05522,34,Female,San Antonio,25302,10,99.35,993.5,Home & Garden,Online,37,0,4.7,4.4
CUST05523,39,Female,San Jose,29681,14,87.15,1220.1,Beauty,Online,8,2,3.2,5.3
CUST05524,42,Female,Los Angeles,29429,10,26.39,263.9,Electronics,Online,5,1,4.1,4.2
CUST05525,20,Female,Phoenix,42492,9,20.11,180.99,Toys,Online,11,0,4.4,4.0
CUST05526,58,Female,Chicago,60971,9,131.12,1180.08,Toys,In-Store,9,1,4.2,4.4
CUST05527,29,Female,San Antonio,64644,12,29.24,350.88,Clothing,Online,14,0,4.2,4.6
CUST05528,46,Male,Philadelphia,77093,12,45.53,546.36,Beauty,In-Store,13,0,4.0,4.7
CUST05529,36,Female,Los Angeles,20000,17,27.36,465.12,Groceries,In-Store,7,2,3.8,5.6
CUST05530,52,Male,San Diego,39632,7,85.55,598.85,Toys,Online,82,0,3.6,3.4
CUST05531,41,Male,Houston,78546,12,95.81,1149.72,Health,Online,73,2,3.6,4.6
CUST05532,52,Female,Dallas,38511,9,81.6,734.4,Clothing,Online,32,1,4.5,4.1
CUST05533,48,Male,San Antonio,20000,9,106.4,957.6,Electronics,In-Store,11,2,3.6,4.3
CUST05534,30,Female,San Diego,65222,16,146.85,2349.6,Groceries,Online,28,0,4.5,6.0
CUST05535,26,Male,Chicago,24514,10,26.96,269.6,Sports,In-Store,9,0,4.1,4.2
CUST05536,65,Male,Philadelphia,28368,10,56.99,569.9,Sports,Online,97,2,3.7,3.8
CUST05537,37,Male,Chicago,102303,15,52.12,781.8,Electronics,Online,14,3,3.5,5.3
CUST05538,46,Male,New York,52342,11,63.06,693.66,Toys,Online,24,1,3.0,4.5
CUST05539,40,Female,San Diego,61975,9,54.61,491.49,Clothing,Online,32,0,4.5,4.0
CUST05540,31,Female,San Diego,21195,14,43.7,611.8,Automotive,Mobile App,46,1,4.5,4.8
CUST05541,23,Female,San Diego,48220,11,42.5,467.5,Electronics,Online,12,0,3.5,4.5
CUST05542,45,Female,Phoenix,42111,10,90.98,909.8,Home & Garden,In-Store,52,0,3.9,4.2
CUST05543,47,Female,San Diego,74686,6,56.95,341.7,Sports,Mobile App,41,0,3.6,3.4
CUST05544,18,Female,Dallas,32883,15,29.08,436.2,Beauty,In-Store,72,3,3.7,4.8
CUST05545,56,Female,San Antonio,20000,18,94.63,1703.34,Electronics,Online,8,2,3.9,6.3
CUST05546,42,Male,Phoenix,48193,18,102.44,1843.92,Books,In-Store,14,3,4.4,6.3
CUST05547,18,Male,Chicago,76627,12,115.44,1385.28,Toys,Online,25,2,4.2,5.0
CUST05548,47,Female,Phoenix,71947,15,59.94,899.1,Electronics,Online,3,2,3.5,5.4
CUST05549,39,Male,Chicago,66054,8,29.02,232.16,Electronics,Online,63,1,3.9,3.5
CUST05550,33,Female,Houston,68092,12,42.56,510.72,Groceries,Online,21,1,3.0,4.6
CUST05551,23,Male,Houston,60664,12,103.81,1245.72,Beauty,Online,13,6,2.6,5.0
CUST05552,38,Female,San Antonio,35172,13,74.66,970.58,Toys,Online,15,3,3.4,5.0
CUST05553,19,Male,San Jose,85485,16,46.93,750.88,Groceries,Online,30,2,2.9,5.4
CUST05554,47,Female,Dallas,32673,16,37.54,600.64,Toys,In-Store,4,0,3.9,5.5
CUST05555,44,Male,New York,161384,18,29.36,528.48,Sports,In-Store,35,2,4.6,5.6
CUST05556,44,Female,San Antonio,31921,10,119.28,1192.8,Health,In-Store,61,2,4.1,4.3
CUST05557,68,Male,Philadelphia,61642,13,59.35,771.55,Beauty,In-Store,4,0,3.5,5.0
CUST05558,51,Male,Philadelphia,23162,16,61.86,989.76,Electronics,In-Store,11,1,3.9,5.6
CUST05559,32,Female,San Jose,50624,11,245.86,2704.46,Groceries,Online,6,0,3.6,5.5
CUST05560,30,Female,Los Angeles,41459,9,202.29,1820.61,Beauty,In-Store,13,0,3.6,4.7
CUST05561,60,Male,Phoenix,66163,11,34.28,377.08,Electronics,Online,34,2,3.6,4.3
CUST05562,25,Female,Philadelphia,30013,14,117.98,1651.72,Books,Online,4,1,3.9,5.5
CUST05563,69,Female,Dallas,42929,12,215.09,2581.08,Health,Mobile App,31,0,4.5,5.4
CUST05564,35,Female,Philadelphia,76620,15,253.96,3809.4,Beauty,Online,35,2,2.4,6.4
CUST05565,33,Male,Los Angeles,32793,10,121.05,1210.5,Health,In-Store,13,3,4.1,4.6
CUST05566,33,Male,Dallas,50112,12,99.74,1196.88,Sports,Online,19,2,3.5,4.9
CUST05567,40,Male,Houston,20626,10,158.69,1586.9,Books,In-Store,63,1,4.0,4.4
CUST05568,54,Male,Houston,34604,8,65.47,523.76,Groceries,Online,57,2,3.8,3.7
CUST05569,48,Male,Chicago,45931,13,43.64,567.32,Toys,Online,142,1,3.5,4.0
CUST05570,31,Female,San Diego,34593,12,59.76,717.12,Beauty,In-Store,20,0,4.3,4.7
CUST05571,37,Female,San Jose,37061,7,153.67,1075.69,Clothing,Mobile App,30,1,3.9,3.9
CUST05572,24,Male,Chicago,32890,11,259.14,2850.54,Electronics,In-Store,14,1,4.2,5.5
CUST05573,27,Male,Dallas,88738,17,113.76,1933.92,Beauty,Online,6,0,5.0,6.2
CUST05574,30,Male,Dallas,20000,12,74.82,897.84,Books,In-Store,61,3,3.1,4.5
CUST05575,30,Male,Philadelphia,22577,15,71.51,1072.65,Groceries,Mobile App,9,3,3.5,5.4
CUST05576,58,Female,San Jose,20000,18,273.26,4918.68,Electronics,Online,23,0,4.0,7.5
CUST05577,46,Female,Chicago,94449,11,38.97,428.67,Groceries,Online,93,0,4.4,3.9
CUST05578,41,Male,San Antonio,62283,14,56.7,793.8,Health,In-Store,35,3,3.8,5.0
CUST05579,45,Male,Phoenix,56152,12,119.98,1439.76,Groceries,In-Store,1,0,5.0,5.1
CUST05580,32,Male,Los Angeles,20000,19,48.94,929.86,Electronics,Online,1,0,4.7,6.1
CUST05581,30,Male,Los Angeles,46374,13,35.37,459.81,Toys,Online,25,0,4.3,4.7
CUST05582,26,Female,New York,89766,13,25.18,327.34,Home & Garden,Mobile App,61,2,3.7,4.5
CUST05583,49,Male,Houston,23019,11,134.85,1483.35,Toys,Mobile App,65,1,3.5,4.6
CUST05584,52,Male,Philadelphia,51891,10,133.91,1339.1,Electronics,Mobile App,31,0,4.1,4.5
CUST05585,37,Male,Houston,117488,14,153.0,2142.0,Home & Garden,Online,1,1,4.1,5.8
CUST05586,48,Female,Chicago,32494,10,104.35,1043.5,Sports,Mobile App,75,1,4.1,4.1
CUST05587,38,Male,Houston,25378,11,112.71,1239.81,Clothing,Mobile App,71,0,4.2,4.4
CUST05588,27,Male,San Jose,73902,10,112.18,1121.8,Sports,In-Store,95,1,3.9,4.0
CUST05589,27,Male,Houston,22926,8,195.85,1566.8,Automotive,Online,4,1,3.8,4.5
CUST05590,18,Male,San Jose,171688,11,60.3,663.3,Electronics,In-Store,7,2,4.5,4.6
CUST05591,30,Female,Philadelphia,32589,9,34.75,312.75,Sports,Online,87,0,3.6,3.6
CUST05592,22,Female,San Jose,31080,13,73.35,953.55,Health,Mobile App,4,1,3.8,5.1
CUST05593,35,Female,Los Angeles,54191,12,19.61,235.32,Health,Online,71,0,3.8,4.2
CUST05594,54,Female,Chicago,86158,9,14.47,130.23,Toys,In-Store,54,0,4.3,3.7
CUST05595,41,Non-binary,San Diego,60604,12,78.23,938.76,Groceries,In-Store,12,3,2.8,4.8
CUST05596,39,Male,San Jose,29930,12,119.77,1437.24,Clothing,Mobile App,29,0,3.8,4.9
CUST05597,44,Male,New York,56973,14,28.92,404.88,Sports,Mobile App,23,1,4.0,4.9
CUST05598,25,Female,San Antonio,35604,11,95.42,1049.62,Electronics,Online,44,1,4.3,4.5
CUST05599,46,Male,San Antonio,31973,13,51.12,664.56,Toys,Online,43,0,3.9,4.7
CUST05600,36,Male,Chicago,41492,6,153.43,920.58,Toys,Mobile App,71,1,3.9,3.4
CUST05601,61,Female,Phoenix,26627,17,21.26,361.42,Beauty,Mobile App,19,3,4.2,5.4
CUST05602,18,Female,Phoenix,71422,9,72.54,652.86,Health,In-Store,61,0,4.6,3.9
CUST05603,33,Female,New York,29066,12,271.91,3262.92,Toys,In-Store,34,3,3.8,5.7
CUST05604,29,Female,Dallas,78023,15,68.65,1029.75,Books,Online,27,1,3.9,5.3
CUST05605,27,Male,San Diego,70537,6,82.33,493.98,Beauty,In-Store,163,1,4.5,2.6
CUST05606,30,Female,New York,62366,12,66.02,792.24,Groceries,Online,4,4,2.9,4.8
CUST05607,37,Male,Los Angeles,36194,12,40.94,491.28,Health,Mobile App,34,1,3.2,4.5
CUST05608,34,Female,San Jose,31909,10,235.79,2357.9,Electronics,Online,32,1,4.6,5.0
CUST05609,36,Female,Philadelphia,101095,8,163.07,1304.56,Sports,Mobile App,23,0,3.9,4.2
CUST05610,42,Male,New York,41801,14,85.72,1200.08,Sports,Online,16,4,2.8,5.3
CUST05611,38,Female,New York,51037,22,11.68,256.96,Health,Online,41,3,4.1,6.1
CUST05612,44,Female,Philadelphia,198958,13,52.23,678.99,Home & Garden,Online,15,2,4.1,4.9
CUST05613,35,Male,Chicago,34574,5,35.42,177.1,Home & Garden,Online,34,1,4.3,3.2
CUST05614,39,Male,Philadelphia,45913,9,59.18,532.62,Beauty,Online,93,2,3.5,3.6
CUST05615,18,Non-binary,Los Angeles,96991,16,48.72,779.52,Health,Mobile App,1,1,4.1,5.6
CUST05616,58,Male,Philadelphia,60987,11,82.23,904.53,Sports,Online,78,3,3.5,4.2
CUST05617,48,Female,New York,56309,14,35.91,502.74,Home & Garden,Mobile App,49,1,5.0,4.8
CUST05618,43,Female,Dallas,36633,15,63.42,951.3,Automotive,Online,15,2,4.3,5.4
CUST05619,26,Female,San Jose,24911,20,198.99,3979.8,Home & Garden,In-Store,5,2,3.6,7.6
CUST05620,46,Male,Chicago,64450,10,96.84,968.4,Sports,Mobile App,16,2,4.3,4.5
CUST05621,45,Male,Chicago,56257,16,74.8,1196.8,Health,Online,30,4,3.6,5.5
CUST05622,47,Male,Dallas,64333,8,42.99,343.92,Electronics,Online,23,0,4.6,3.8
CUST05623,30,Female,Dallas,74202,7,85.49,598.43,Home & Garden,Online,68,3,3.3,3.5
CUST05624,29,Female,Phoenix,74880,22,43.08,947.76,Sports,Online,31,4,3.7,6.5
CUST05625,26,Female,New York,27151,13,40.3,523.9,Toys,In-Store,9,1,3.4,4.9
CUST05626,37,Female,San Antonio,91582,6,44.89,269.34,Beauty,Mobile App,36,1,2.9,3.4
CUST05627,40,Female,San Jose,51614,12,60.24,722.88,Groceries,Mobile App,36,1,4.1,4.6
CUST05628,36,Male,Houston,55711,7,25.35,177.45,Toys,Online,53,0,4.4,3.4
CUST05629,36,Male,San Diego,77486,12,66.14,793.68,Sports,In-Store,45,1,3.4,4.6
CUST05630,30,Male,Los Angeles,77537,16,80.07,1281.12,Electronics,Online,51,1,3.4,5.4
CUST05631,42,Female,Phoenix,71279,16,58.26,932.16,Clothing,In-Store,51,0,4.5,5.3
CUST05632,42,Female,Philadelphia,74075,13,121.13,1574.69,Health,Mobile App,36,2,4.5,5.1
CUST05633,44,Male,Chicago,24887,9,54.83,493.47,Groceries,Online,86,2,3.6,3.7
CUST05634,45,Male,Houston,42741,13,129.9,1688.7,Clothing,Online,4,0,3.2,5.4
CUST05635,39,Male,San Antonio,36087,10,103.76,1037.6,Groceries,Mobile App,38,2,3.9,4.4
CUST05636,50,Female,Phoenix,26034,18,55.47,998.46,Toys,Online,20,0,5.0,5.9
CUST05637,34,Female,Dallas,39633,17,112.04,1904.68,Books,Online,22,2,3.8,6.1
CUST05638,60,Male,Chicago,44428,13,117.57,1528.41,Electronics,Mobile App,36,2,4.8,5.1
CUST05639,35,Male,San Diego,27196,19,60.16,1143.04,Home & Garden,Online,9,1,3.8,6.2
CUST05640,45,Female,Chicago,58884,7,55.9,391.3,Automotive,Mobile App,295,0,3.6,2.0
CUST05641,44,Male,Chicago,23229,9,70.71,636.39,Sports,Online,33,1,3.5,4.1
CUST05642,68,Male,Los Angeles,48920,9,138.3,1244.7,Clothing,Online,72,2,3.7,4.1
CUST05643,49,Male,Philadelphia,33471,12,108.28,1299.36,Beauty,Online,13,2,3.8,5.0
CUST05644,19,Male,Houston,32311,16,166.41,2662.56,Groceries,Online,19,3,4.0,6.2
CUST05645,53,Female,Phoenix,36926,10,72.96,729.6,Home & Garden,In-Store,13,0,3.5,4.4
CUST05646,41,Male,San Diego,21890,12,32.81,393.72,Toys,Mobile App,1,0,3.9,4.7
CUST05647,49,Male,Chicago,22224,22,24.35,535.7,Sports,Online,11,1,3.6,6.4
CUST05648,57,Non-binary,Philadelphia,46799,13,292.62,3804.06,Sports,Mobile App,32,1,4.3,6.1
CUST05649,33,Male,Los Angeles,40698,14,166.62,2332.68,Automotive,In-Store,61,1,2.8,5.5
